"time","CR","HM","HT"
"06/02/2025 05:50:18","894","23.3","31.8"
"06/02/2025 05:55:18","905","23.3","31.8"
"06/02/2025 06:00:19","892","23.2","31.8"
"06/02/2025 06:05:19","901","23.3","31.8"
"06/02/2025 06:10:19","898","23.3","31.8"
"06/02/2025 06:15:20","895","23.3","31.8"
"06/02/2025 06:19:57","892","23.2","31.8"
"06/02/2025 06:24:57","890","23.3","31.7"
"06/02/2025 07:05:55","917","23.5","31.8"
"06/02/2025 07:10:54","908","23.3","31.9"
"06/02/2025 07:15:54","903","23.4","31.8"
"06/02/2025 07:20:54","889","23.3","31.8"
"06/02/2025 07:25:54","897","23.3","31.8"
"06/02/2025 07:30:54","908","23.3","31.8"
"06/02/2025 07:35:53","917","23.3","31.8"
"06/02/2025 07:40:53","903","23.2","31.8"
"06/02/2025 07:45:54","902","23.2","31.8"
"06/02/2025 07:50:53","906","23.2","31.9"
"06/02/2025 07:55:53","923","23.1","31.9"
"06/02/2025 08:00:53","898","23.2","32"
"06/02/2025 08:05:55","915","23.1","32.1"
"06/02/2025 08:10:53","918","23","32.2"
"06/02/2025 08:15:54","919","22.9","32.3"
"06/02/2025 08:20:54","914","22.9","32.4"
"06/02/2025 08:25:54","918","22.9","32.3"
"06/02/2025 08:30:53","888","22.9","32.4"
"06/02/2025 08:35:53","919","22.9","32.3"
"06/02/2025 08:41:00","885","22.9","32.5"
"06/02/2025 08:45:52","924","22.8","32.6"
"06/02/2025 08:50:52","923","22.7","32.6"
"06/02/2025 08:55:52","915","22.9","32.7"
"06/02/2025 09:00:52","895","22.9","32.6"
"06/02/2025 09:05:51","906","23.1","32.4"
"06/02/2025 09:10:51","900","23.2","32.4"
"06/02/2025 09:15:52","899","23.3","32.5"
"06/02/2025 09:20:53","897","23.2","32.5"
"06/02/2025 09:25:53","914","23.3","32.6"
"06/02/2025 09:30:55","913","23.3","32.7"
"06/02/2025 09:35:54","902","23.2","32.8"
"06/02/2025 09:40:53","882","23.1","32.9"
"06/02/2025 09:45:52","910","23.3","33"
"06/02/2025 09:50:54","888","23.4","33.3"
"06/02/2025 09:55:53","885","23.4","33.3"
"06/02/2025 10:00:53","892","23.4","33.5"
"06/02/2025 10:05:53","918","23.5","33.5"
"06/02/2025 10:10:53","886","23.6","33.6"
"06/02/2025 10:15:53","895","23.5","33.6"
"06/02/2025 10:20:52","915","23.6","33.6"
"06/02/2025 10:25:54","922","23.5","33.7"
"06/02/2025 10:30:53","898","23.5","33.9"
"06/02/2025 10:35:52","923","23.5","33.8"
"06/02/2025 10:40:53","900","23.5","33.8"
"06/02/2025 10:45:52","898","23.4","33.8"
"06/02/2025 10:50:52","910","23.4","33.8"
"06/02/2025 10:55:51","914","23.4","33.9"
"06/02/2025 11:00:53","886","23.4","33.9"
"06/02/2025 11:05:52","914","23.4","33.9"
"06/02/2025 11:10:53","880","23.4","33.9"
"06/02/2025 11:15:52","895","23.4","33.8"
"06/02/2025 11:20:51","913","23.5","33.8"
"06/02/2025 11:25:51","884","23.6","33.9"
"06/02/2025 11:30:52","908","23.6","33.9"
"06/02/2025 11:35:51","894","23.6","33.9"
"06/02/2025 11:40:50","901","23.6","33.9"
"06/02/2025 11:45:50","921","23.4","34.1"
"06/02/2025 11:50:50","880","23.5","34"
"06/02/2025 11:55:50","906","23.5","34"
"06/02/2025 12:00:50","900","23.5","33.9"
"06/02/2025 12:05:50","881","23.6","34"
"06/02/2025 12:10:51","908","23.6","33.9"
"06/02/2025 12:15:50","916","23.5","33.9"
"06/02/2025 12:20:51","909","23.6","33.8"
"06/02/2025 12:25:52","887","23.5","33.9"
"06/02/2025 12:30:51","914","23.5","33.9"
"06/02/2025 12:35:51","912","23.5","33.9"
"06/02/2025 12:40:51","896","23.3","34.1"
"06/02/2025 12:45:51","909","23.2","34.2"
"06/02/2025 12:50:51","891","23.4","34.2"
"06/02/2025 12:55:50","918","23.3","34.2"
"06/02/2025 13:00:50","897","23.4","34.1"
"06/02/2025 13:05:50","898","23.3","34.2"
"06/02/2025 13:10:49","894","23.1","34.4"
"06/02/2025 13:15:49","882","23.1","34.3"
"06/02/2025 13:20:49","889","23.1","34.4"
"06/02/2025 13:25:49","879","23.1","34.4"
"06/02/2025 13:30:49","916","23.1","34.3"
"06/02/2025 13:35:48","897","23.2","34.3"
"06/02/2025 13:40:47","880","23.2","34.3"
"06/02/2025 13:45:47","922","23.3","34.2"
"06/02/2025 13:50:47","919","23.3","34.2"
"06/02/2025 13:55:48","920","23.1","34.5"
"06/02/2025 14:00:47","893","23.1","34.5"
"06/02/2025 14:05:47","909","23.1","34.4"
"06/02/2025 14:10:46","903","23.1","34.4"
"06/02/2025 14:15:46","882","23.1","34.4"
"06/02/2025 14:20:46","918","23.2","34.3"
"06/02/2025 14:25:46","915","23","34.5"
"06/02/2025 14:30:46","891","22.9","34.5"
"06/02/2025 14:35:46","897","22.9","34.5"
"06/02/2025 14:40:46","914","22.9","34.4"
"06/02/2025 14:45:46","904","22.9","34.4"
"06/02/2025 14:50:46","891","22.8","34.4"
"06/02/2025 14:55:47","888","22.8","34.4"
"06/02/2025 15:00:46","899","22.7","34.5"
"06/02/2025 15:05:46","882","22.7","34.4"
"06/02/2025 15:10:46","883","22.8","34.3"
"06/02/2025 15:15:46","890","22.8","34.2"
"06/02/2025 15:20:45","889","22.9","34.2"
"06/02/2025 15:25:45","913","22.7","34.3"
"06/02/2025 15:30:46","896","22.6","34.3"
"06/02/2025 15:35:46","902","22.6","34.3"
"06/02/2025 15:40:45","880","22.6","34.3"
"06/02/2025 15:45:46","911","22.6","34.3"
"06/02/2025 15:50:46","882","22.6","34.3"
"06/02/2025 15:55:45","907","22.7","34.2"
"06/02/2025 16:00:45","905","22.7","34.1"
"06/02/2025 16:05:46","915","22.7","34.1"
"06/02/2025 16:10:45","910","22.7","34.1"
"06/02/2025 16:15:45","895","22.7","34.1"
"06/02/2025 16:20:45","888","22.8","34.1"
"06/02/2025 16:25:45","878","22.9","34.1"
"06/02/2025 16:30:46","890","22.8","34.3"
"06/02/2025 16:35:44","901","22.9","34.1"
"06/02/2025 16:40:44","894","23.3","34"
"06/02/2025 16:45:44","900","23.4","34"
"06/02/2025 16:50:44","898","23.5","34"
"06/02/2025 16:55:45","884","23.6","34"
"06/02/2025 17:00:45","897","23.7","34.1"
"06/02/2025 17:05:45","881","23.5","34.3"
"06/02/2025 17:10:44","911","23.5","34.2"
"06/02/2025 17:15:44","891","23.4","34.2"
"06/02/2025 17:20:44","896","23.4","34.2"
"06/02/2025 17:25:44","882","23.4","34.2"
"06/02/2025 17:30:43","895","23.5","34"
"06/02/2025 17:35:44","890","23.5","33.8"
"06/02/2025 17:40:43","902","23.6","33.8"
"06/02/2025 17:45:43","895","23.5","33.8"
"06/02/2025 17:50:44","880","23.4","33.8"
"06/02/2025 17:55:43","898","23.4","33.9"
"06/02/2025 18:00:44","902","23.3","33.9"
"06/02/2025 18:05:43","898","23.3","33.8"
"06/02/2025 18:10:43","889","23.3","33.8"
"06/02/2025 18:15:44","878","23.4","33.7"
"06/02/2025 18:20:43","869","23.3","33.7"
"06/02/2025 18:25:44","867","23.4","33.7"
"06/02/2025 18:30:21","895","23.4","33.6"
"06/02/2025 18:35:21","884","23.4","33.7"
"06/02/2025 18:40:20","890","23.4","33.7"
"06/02/2025 18:45:21","875","23.4","33.6"
"06/02/2025 18:50:21","876","23.5","33.6"
"06/02/2025 18:55:20","872","23.5","33.5"
"06/02/2025 19:00:20","883","23.4","33.6"
"06/02/2025 19:05:21","877","23.4","33.5"
"06/02/2025 19:10:21","875","23.5","33.5"
"06/02/2025 19:15:22","899","23.5","33.5"
"06/02/2025 19:20:21","874","23.5","33.4"
"06/02/2025 19:25:21","875","23.5","33.4"
"06/02/2025 19:30:21","876","23.5","33.3"
"06/02/2025 19:35:21","873","23.4","33.4"
"06/02/2025 19:40:21","872","23.5","33.3"
"06/02/2025 19:45:21","890","23.6","33.2"
"06/02/2025 19:50:21","874","23.5","33.3"
"06/02/2025 19:55:20","880","23.5","33.2"
"06/02/2025 20:00:20","874","23.6","33.2"
"06/02/2025 20:05:20","879","23.5","33.2"
"06/02/2025 20:10:20","876","23.4","33.3"
"06/02/2025 20:15:20","878","23.4","33.2"
"06/02/2025 20:20:20","873","23.4","33.2"
"06/02/2025 20:25:21","873","23.5","33.2"
"06/02/2025 20:30:20","871","23.4","33.2"
"06/02/2025 20:35:20","870","23.5","33.2"
"06/02/2025 20:40:20","900","23.5","33.1"
"06/02/2025 20:45:20","886","23.5","33.2"
"06/02/2025 20:50:20","888","23.5","33.1"
"06/02/2025 20:55:20","878","23.5","33.1"
"06/02/2025 21:00:20","880","23.5","33.1"
"06/02/2025 21:05:19","865","23.4","33.1"
"06/02/2025 21:10:19","876","23.5","33"
"06/02/2025 21:15:20","872","23.5","33"
"06/02/2025 21:20:20","876","23.6","32.9"
"06/02/2025 21:25:20","878","23.5","32.9"
"06/02/2025 21:30:19","880","23.5","33"
"06/02/2025 21:35:19","876","23.5","33"
"06/02/2025 21:40:19","879","23.5","32.9"
"06/02/2025 21:45:19","872","23.5","33"
"06/02/2025 21:50:18","877","23.5","32.9"
"06/02/2025 21:55:18","887","23.5","32.9"
"06/02/2025 22:00:18","885","23.5","33"
"06/02/2025 22:05:18","904","23.5","32.9"
"06/02/2025 22:10:17","882","23.5","33"
"06/02/2025 22:15:17","881","23.5","32.9"
"06/02/2025 22:20:17","891","23.5","32.9"
"06/02/2025 22:25:17","874","23.4","33"
"06/02/2025 22:30:17","883","23.4","33"
"06/02/2025 22:35:17","887","23.4","32.9"
"06/02/2025 22:40:17","888","23.4","33"
"06/02/2025 22:45:17","877","23.4","33"
"06/02/2025 22:50:17","893","23.3","33"
"06/02/2025 22:55:16","880","23.3","33"
"06/02/2025 23:00:16","895","23.3","33"
"06/02/2025 23:05:16","886","23.4","33"
"06/02/2025 23:10:16","896","23.3","33"
"06/02/2025 23:15:16","889","23.3","33"
"06/02/2025 23:20:16","898","23.5","32.8"
"06/02/2025 23:25:17","901","23.3","33"
"06/02/2025 23:30:17","902","23.3","33"
"06/02/2025 23:35:18","891","23.3","33"
"06/02/2025 23:40:17","889","23.3","33"
"06/02/2025 23:45:17","892","23.2","33"
"06/02/2025 23:50:18","895","23.2","33"
"06/02/2025 23:55:17","907","23.3","33"
"07/02/2025 00:00:18","910","23.3","32.9"
"07/02/2025 00:05:18","905","23.2","33.1"
"07/02/2025 00:10:19","889","23.2","33"
"07/02/2025 00:15:18","898","23.2","33"
"07/02/2025 00:20:17","906","23.2","33"
"07/02/2025 00:25:17","899","23.1","33.1"
"07/02/2025 00:30:17","907","23.1","33.1"
"07/02/2025 00:35:17","906","23.3","32.9"
"07/02/2025 00:40:17","908","23.4","32.8"
"07/02/2025 00:45:17","897","23.4","32.7"
"07/02/2025 00:50:17","900","23.4","32.7"
"07/02/2025 00:55:16","900","23.3","32.9"
"07/02/2025 01:00:16","897","23.3","32.9"
"07/02/2025 01:05:15","912","23.3","32.8"
"07/02/2025 01:10:15","898","23.3","32.9"
"07/02/2025 01:15:16","899","23.3","32.9"
"07/02/2025 01:20:16","900","23.3","32.9"
"07/02/2025 01:25:16","898","23.2","32.9"
"07/02/2025 01:30:15","904","23.3","32.8"
"07/02/2025 01:35:15","902","23.3","32.8"
"07/02/2025 01:40:15","906","23.3","32.8"
"07/02/2025 01:45:15","907","23.3","32.8"
"07/02/2025 01:50:15","904","23.3","32.8"
"07/02/2025 01:55:14","897","23.2","32.8"
"07/02/2025 02:00:14","897","23.2","32.8"
"07/02/2025 02:05:14","912","23.3","32.7"
"07/02/2025 02:09:59","902","23.4","32.7"
"07/02/2025 02:14:59","906","23.4","32.7"
"07/02/2025 02:19:59","908","23.5","32.6"
"07/02/2025 02:24:58","898","23.5","32.6"
"07/02/2025 02:45:15","912","23.4","32.6"
"07/02/2025 02:50:15","908","23.3","32.7"
"07/02/2025 02:55:16","915","23.3","32.6"
"07/02/2025 03:00:15","901","23.3","32.6"
"07/02/2025 03:05:15","910","23.3","32.7"
"07/02/2025 03:10:15","916","23.4","32.5"
"07/02/2025 03:15:15","905","23.3","32.6"
"07/02/2025 03:20:16","909","23.3","32.6"
"07/02/2025 03:25:15","909","23.4","32.5"
"07/02/2025 03:30:15","910","23.4","32.6"
"07/02/2025 03:35:14","903","23.4","32.4"
"07/02/2025 03:40:15","906","23.5","32.4"
"07/02/2025 03:45:15","900","23.3","32.5"
"07/02/2025 03:50:15","909","23.4","32.4"
"07/02/2025 03:55:16","904","23.5","32.3"
"07/02/2025 04:00:16","905","23.5","32.3"
"07/02/2025 04:05:16","898","23.5","32.2"
"07/02/2025 04:10:15","905","23.5","32.3"
"07/02/2025 04:15:15","907","23.4","32.4"
"07/02/2025 04:20:14","914","23.4","32.4"
"07/02/2025 04:25:14","911","23.4","32.3"
"07/02/2025 04:29:59","905","23.4","32.3"
"07/02/2025 04:34:59","900","23.4","32.3"
"07/02/2025 04:39:59","896","23.4","32.3"
"07/02/2025 04:44:58","911","23.3","32.4"
"07/02/2025 05:04:58","902","23.3","32.2"
"07/02/2025 05:06:13","903","23.4","32.2"
"07/02/2025 05:11:13","905","23.3","32.3"
"07/02/2025 05:16:13","904","23.3","32.3"
"07/02/2025 05:21:13","902","23.2","32.3"
"07/02/2025 06:05:48","913","23.2","32.1"
"07/02/2025 06:10:48","905","23.2","32.1"
"07/02/2025 06:15:48","895","23.2","32.1"
"07/02/2025 06:20:48","904","23.2","32.1"
"07/02/2025 06:25:47","900","23.1","32.1"
"07/02/2025 06:30:47","899","23.2","32.1"
"07/02/2025 06:35:46","898","23.1","32.1"
"07/02/2025 06:40:47","899","23.1","32.1"
"07/02/2025 06:45:46","901","23.2","32"
"07/02/2025 06:50:46","900","23.2","32"
"07/02/2025 06:55:46","898","23.2","32"
"07/02/2025 07:00:45","901","23.2","32"
"07/02/2025 07:05:45","906","23.3","31.9"
"07/02/2025 07:10:45","895","23.2","32"
"07/02/2025 07:15:46","904","23.2","31.9"
"07/02/2025 07:20:46","913","23.2","31.9"
"07/02/2025 07:25:47","911","23.2","31.9"
"07/02/2025 07:30:47","904","23.2","31.9"
"07/02/2025 07:35:45","926","23.3","31.8"
"07/02/2025 07:40:45","916","23.3","31.8"
"07/02/2025 07:45:44","918","23.3","31.8"
"07/02/2025 07:50:44","892","23.2","31.9"
"07/02/2025 07:55:44","892","23.2","31.8"
"07/02/2025 08:00:44","886","23.3","31.8"
"07/02/2025 08:05:44","908","23.3","31.7"
"07/02/2025 08:10:44","897","23.3","31.8"
"07/02/2025 08:15:44","917","23.4","31.7"
"07/02/2025 08:20:43","892","23.3","31.7"
"07/02/2025 08:25:45","903","23.3","31.7"
"07/02/2025 08:30:45","979","23.4","31.7"
"07/02/2025 08:35:44","889","23.4","31.7"
"07/02/2025 08:40:45","885","23.3","31.7"
"07/02/2025 08:45:44","888","23.3","31.8"
"07/02/2025 08:50:45","917","23.2","31.9"
"07/02/2025 08:55:45","892","23.1","32"
"07/02/2025 09:00:44","914","23.1","32"
"07/02/2025 09:05:45","889","23.2","31.9"
"07/02/2025 09:10:45","886","23.2","32"
"07/02/2025 09:15:45","910","23.1","32.1"
"07/02/2025 09:20:45","902","23.1","32.1"
"07/02/2025 09:25:44","902","23.1","32.2"
"07/02/2025 09:30:44","884","23","32.3"
"07/02/2025 09:35:43","903","23","32.3"
"07/02/2025 09:40:43","913","23.2","32.2"
"07/02/2025 09:45:43","918","23.2","32.3"
"07/02/2025 09:50:43","892","23.3","32.2"
"07/02/2025 09:55:43","929","23.2","32.3"
"07/02/2025 10:00:42","921","23.2","32.3"
"07/02/2025 10:05:42","947","23.3","32.2"
"07/02/2025 10:10:43","916","23.4","32.3"
"07/02/2025 10:15:44","877","23.4","32.3"
"07/02/2025 10:20:42","893","23.4","32.3"
"07/02/2025 10:25:43","907","23.7","32.3"
"07/02/2025 10:30:44","919","24","32.3"
"07/02/2025 10:35:44","919","24","32.4"
"07/02/2025 10:40:44","888","24","32.4"
"07/02/2025 10:45:44","900","24","32.4"
"07/02/2025 10:50:44","921","23.9","32.5"
"07/02/2025 10:55:44","920","23.9","32.6"
"07/02/2025 11:00:44","879","24","32.6"
"07/02/2025 11:05:44","916","23.9","32.6"
"07/02/2025 11:10:44","913","23.9","32.6"
"07/02/2025 11:15:43","884","24","32.6"
"07/02/2025 11:20:44","892","24.1","32.5"
"07/02/2025 11:25:43","908","24","32.5"
"07/02/2025 11:30:44","915","24.2","32.4"
"07/02/2025 11:35:43","887","24.2","32.4"
"07/02/2025 11:40:44","907","24.3","32.3"
"07/02/2025 11:45:44","903","24.4","32.3"
"07/02/2025 11:50:42","907","24.4","32.3"
"07/02/2025 11:55:42","896","24.5","32.2"
"07/02/2025 12:00:42","907","24.5","32.3"
"07/02/2025 12:05:42","887","24.4","32.4"
"07/02/2025 12:10:43","896","24.4","32.4"
"07/02/2025 12:15:43","925","24.3","32.5"
"07/02/2025 12:20:43","891","24.3","32.5"
"07/02/2025 12:25:42","905","24.3","32.5"
"07/02/2025 12:30:42","900","24.2","32.6"
"07/02/2025 12:35:42","888","24.1","32.6"
"07/02/2025 12:40:41","911","24.1","32.7"
"07/02/2025 12:45:41","897","24","32.9"
"07/02/2025 12:50:41","908","24.1","32.8"
"07/02/2025 12:55:41","897","24.1","32.9"
"07/02/2025 13:00:41","910","24","32.9"
"07/02/2025 13:05:40","903","24","32.8"
"07/02/2025 13:10:40","920","23.9","32.9"
"07/02/2025 13:15:41","900","23.9","32.9"
"07/02/2025 13:20:39","919","23.8","32.9"
"07/02/2025 13:25:40","898","23.9","32.9"
"07/02/2025 13:30:39","914","23.8","33"
"07/02/2025 13:35:39","895","24","32.9"
"07/02/2025 13:40:41","894","24","33"
"07/02/2025 13:45:40","890","24.1","33"
"07/02/2025 13:50:39","885","24.2","32.9"
"07/02/2025 13:55:39","889","24.3","32.9"
"07/02/2025 14:00:39","895","24.3","32.9"
"07/02/2025 14:05:41","934","24.3","32.9"
"07/02/2025 14:10:38","929","24.3","32.9"
"07/02/2025 14:15:38","882","24.3","33"
"07/02/2025 14:20:39","888","24.3","32.9"
"07/02/2025 14:25:40","894","24.3","33"
"07/02/2025 14:30:41","925","24.2","33.1"
"07/02/2025 14:35:41","931","24.2","33.2"
"07/02/2025 14:40:41","918","24.1","33.2"
"07/02/2025 14:45:40","910","24.1","33.2"
"07/02/2025 14:50:39","892","24.1","33.3"
"07/02/2025 14:55:40","908","24","33.4"
"07/02/2025 15:00:40","909","23.8","33.6"
"07/02/2025 15:05:40","887","23.8","33.6"
"07/02/2025 15:10:40","934","23.8","33.6"
"07/02/2025 15:15:40","882","23.8","33.6"
"07/02/2025 15:20:40","904","23.8","33.5"
"07/02/2025 15:25:40","909","23.9","33.5"
"07/02/2025 15:30:41","922","24","33.5"
"07/02/2025 15:35:41","885","24.1","33.4"
"07/02/2025 15:40:40","890","24.2","33.3"
"07/02/2025 15:45:40","880","24.1","33.3"
"07/02/2025 15:50:39","920","24.1","33.2"
"07/02/2025 15:55:39","909","24","33.2"
"07/02/2025 16:00:39","892","24.1","33.2"
"07/02/2025 16:05:39","894","24.2","33.2"
"07/02/2025 16:10:38","913","24.4","33.1"
"07/02/2025 16:15:38","921","24.4","33.2"
"07/02/2025 16:20:40","894","24.4","33.2"
"07/02/2025 16:25:39","894","24.5","33.2"
"07/02/2025 16:30:38","891","24.5","33.1"
"07/02/2025 16:35:39","910","24.5","33.2"
"07/02/2025 16:40:39","904","24.6","33.1"
"07/02/2025 16:45:40","902","24.6","33.1"
"07/02/2025 16:50:17","900","24.7","33.1"
"07/02/2025 16:55:17","897","24.5","33.3"
"07/02/2025 17:00:16","906","24.6","33.2"
"07/02/2025 17:05:16","890","24.6","33.2"
"07/02/2025 17:10:17","915","24.5","33.3"
"07/02/2025 17:15:16","907","24.5","33.3"
"07/02/2025 17:20:16","909","24.4","33.3"
"07/02/2025 17:25:16","902","24.5","33.3"
"07/02/2025 17:30:16","889","24.6","33.1"
"07/02/2025 17:35:16","900","24.6","33.1"
"07/02/2025 17:40:15","889","24.7","33"
"07/02/2025 17:45:16","901","24.8","33"
"07/02/2025 17:50:16","892","24.8","33"
"07/02/2025 17:55:16","885","24.8","33.1"
"07/02/2025 18:00:15","903","24.7","33.1"
"07/02/2025 18:05:15","907","24.7","33.1"
"07/02/2025 18:10:16","887","24.7","33.1"
"07/02/2025 18:15:15","877","24.5","33.3"
"07/02/2025 18:20:15","877","24.7","33.1"
"07/02/2025 18:25:15","894","24.7","33"
"07/02/2025 18:30:14","904","24.8","33"
"07/02/2025 18:35:14","897","24.7","33.1"
"07/02/2025 18:40:15","878","24.7","33.1"
"07/02/2025 18:45:14","894","24.6","33.1"
"07/02/2025 18:49:59","884","24.7","33.1"
"07/02/2025 18:54:59","881","24.6","33.1"
"07/02/2025 18:59:59","887","24.7","33"
"07/02/2025 19:04:59","881","24.8","33.1"
"07/02/2025 19:09:59","892","24.8","33.1"
"07/02/2025 19:14:59","878","24.8","33.1"
"07/02/2025 19:19:58","881","24.9","32.9"
"07/02/2025 19:24:58","876","24.9","33"
"07/02/2025 19:44:58","881","24.9","32.8"
"07/02/2025 20:04:59","883","24.9","32.6"
"07/02/2025 20:10:00","884","24.9","32.6"
"07/02/2025 20:14:59","879","24.9","32.6"
"07/02/2025 20:19:59","878","24.9","32.5"
"07/02/2025 20:24:58","876","24.9","32.5"
"07/02/2025 20:44:58","881","24.8","32.5"
"07/02/2025 21:04:57","877","24.8","32.5"
"07/02/2025 21:06:13","875","24.8","32.5"
"07/02/2025 21:11:12","880","24.8","32.5"
"07/02/2025 21:16:12","875","24.8","32.5"
"07/02/2025 21:21:13","922","24.7","32.5"
"07/02/2025 21:26:13","879","24.7","32.4"
"07/02/2025 21:31:15","872","24.8","32.4"
"07/02/2025 21:36:15","877","24.8","32.4"
"07/02/2025 21:41:14","886","24.8","32.4"
"07/02/2025 22:05:14","886","24.8","32.4"
"07/02/2025 22:09:59","886","24.8","32.3"
"07/02/2025 22:14:59","885","24.8","32.4"
"07/02/2025 22:20:00","881","24.8","32.4"
"07/02/2025 22:24:59","878","24.8","32.4"
"07/02/2025 22:45:00","893","24.9","32.3"
"07/02/2025 22:49:59","890","24.9","32.3"
"07/02/2025 22:54:59","896","24.8","32.4"
"07/02/2025 22:59:59","897","25","32.3"
"07/02/2025 23:05:14","883","24.9","32.3"
"07/02/2025 23:09:59","908","25","32.3"
"07/02/2025 23:14:59","897","24.9","32.3"
"07/02/2025 23:19:59","888","25","32.3"
"07/02/2025 23:24:59","903","25.1","32.2"
"07/02/2025 23:29:59","899","25","32.3"
"07/02/2025 23:34:59","896","25","32.3"
"07/02/2025 23:39:58","903","25","32.3"
"07/02/2025 23:44:58","887","25.1","32.2"
"08/02/2025 00:04:58","897","24.9","32.3"
"08/02/2025 00:06:13","892","24.9","32.3"
"08/02/2025 00:11:13","886","24.9","32.3"
"08/02/2025 00:16:12","887","24.9","32.3"
"08/02/2025 00:21:13","889","24.9","32.3"
"08/02/2025 00:26:13","900","24.9","32.3"
"08/02/2025 00:31:13","908","24.9","32.3"
"08/02/2025 00:36:12","889","25","32.2"
"08/02/2025 00:41:12","901","25","32.2"
"08/02/2025 00:46:12","939","25.1","32.2"
"08/02/2025 00:51:13","943","25","32.2"
"08/02/2025 00:56:12","906","25","32.2"
"08/02/2025 01:01:11","915","24.9","32.2"
"08/02/2025 01:04:57","925","25","32.2"
"08/02/2025 01:06:11","909","25","32.2"
"08/02/2025 01:11:13","907","25","32.2"
"08/02/2025 01:16:12","889","25.1","32.2"
"08/02/2025 01:21:12","900","25","32.2"
"08/02/2025 01:26:12","903","25.1","32.1"
"08/02/2025 01:31:13","900","25.1","32.1"
"08/02/2025 01:35:49","895","25.2","32"
"08/02/2025 01:40:48","904","25.1","32.1"
"08/02/2025 01:45:48","893","25.1","32.1"
"08/02/2025 01:50:48","893","25.1","32.1"
"08/02/2025 01:55:48","902","25.1","32.1"
"08/02/2025 02:00:47","911","25.1","32.1"
"08/02/2025 02:05:48","901","25.1","32.1"
"08/02/2025 02:10:48","913","25.2","32.1"
"08/02/2025 02:15:49","897","25.2","32.1"
"08/02/2025 02:20:49","895","25.2","32.1"
"08/02/2025 02:25:50","907","25.2","32"
"08/02/2025 02:30:49","894","25.2","32.1"
"08/02/2025 02:35:51","901","25.2","32"
"08/02/2025 02:40:51","899","25.2","32"
"08/02/2025 02:45:51","894","25.2","32.1"
"08/02/2025 02:50:51","904","25.2","32.1"
"08/02/2025 02:55:50","901","25.2","32"
"08/02/2025 03:00:50","896","25.2","32.1"
"08/02/2025 03:05:50","901","25.3","32"
"08/02/2025 03:10:50","903","25.2","32.1"
"08/02/2025 03:15:50","907","25.2","32.1"
"08/02/2025 03:20:50","911","25.1","32.1"
"08/02/2025 03:25:50","900","25.2","32"
"08/02/2025 03:30:49","910","25.3","32"
"08/02/2025 03:35:49","915","25.3","32"
"08/02/2025 03:40:49","896","25.2","32"
"08/02/2025 03:45:49","899","25.3","32"
"08/02/2025 03:50:49","907","25.2","32"
"08/02/2025 03:55:49","894","25.3","32"
"08/02/2025 04:00:48","898","25.2","32.1"
